# timestamp,actual_x,target_x,actual_y,target_y,actual_z,target_z,actual_yaw,target_yaw,actual_vel_x,target_vel_x,actual_vel_y,target_vel_y,actual_vel_z,target_vel_z,actual_acc_x,target_acc_x,actual_acc_y,target_acc_y,actual_acc_z,target_acc_z,actual_ang_vel_x,target_ang_vel_x,actual_ang_vel_y,target_ang_vel_y,actual_ang_vel_z,target_ang_vel_z,target_throttle
22.580000,0.003675,0.000000,-0.009432,0.000000,-0.072065,-0.071981,-0.160491,0.000000,-0.015790,0.000000,0.007326,0.000000,-0.044523,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000606,0.000000,-0.003152,0.000000,0.000889,0.000000,0.000000
22.608000,0.003297,0.000000,-0.009550,0.000000,-0.072227,-0.071891,-0.160482,0.000000,-0.016252,0.000000,0.007897,0.000000,-0.044686,0.007000,-0.016489,0.000000,0.020399,0.000000,-0.005825,0.250000,-0.000145,0.000000,0.002235,0.000000,0.000705,0.000000,0.000000
22.616000,0.003171,0.000000,-0.009579,0.000000,-0.072286,-0.071789,-0.160483,0.000000,-0.016339,0.000000,0.007627,0.000000,-0.044507,0.010000,-0.010804,0.000000,-0.033822,0.000000,0.022433,0.250000,-0.000719,0.000000,0.001250,0.000000,0.003919,0.000000,0.000000
22.624000,0.003045,0.000000,-0.009608,0.000000,-0.072351,-0.071701,-0.160446,0.000000,-0.016236,0.000000,0.007454,0.000000,-0.044409,0.012000,0.012872,0.000000,-0.021563,0.000000,0.012189,0.250000,-0.001605,0.000000,-0.003547,0.000000,0.004418,0.000000,0.000000
22.632000,0.002920,0.000000,-0.009635,0.000000,-0.072426,-0.071539,-0.160422,0.000000,-0.016180,0.000000,0.007423,0.000000,-0.044396,0.015000,0.006901,0.000000,-0.003894,0.000000,0.001670,0.250000,0.000243,0.000000,-0.001993,0.000000,-0.000335,0.000000,0.000000
22.648000,0.002667,0.000000,-0.009685,0.000000,-0.072600,-0.071411,-0.160449,0.000000,-0.016440,0.000000,0.006996,0.000000,-0.044379,0.017000,-0.016232,0.000000,-0.026677,0.000000,0.001052,0.250000,0.000937,0.000000,-0.000501,0.000000,0.000878,0.000000,0.000000
22.656000,0.002540,0.000000,-0.009706,0.000000,-0.072701,-0.071189,-0.160436,0.000000,-0.016536,0.000000,0.007067,0.000000,-0.044530,0.020000,-0.012041,0.000000,0.008848,0.000000,-0.018873,0.250000,0.001021,0.000000,0.000007,0.000000,-0.000956,0.000000,0.000000
22.664000,0.002413,0.000000,-0.009725,0.000000,-0.072696,-0.071021,-0.160458,0.000000,-0.016413,0.000000,0.006913,0.000000,-0.044772,0.022000,0.015389,0.000000,-0.019221,0.000000,-0.030171,0.250000,-0.000801,0.000000,-0.001912,0.000000,-0.001602,0.000000,0.000000
22.672000,0.002287,0.000000,-0.009742,0.000000,-0.072704,-0.070739,-0.160464,0.000000,-0.016633,0.000000,0.006811,0.000000,-0.044760,0.025000,-0.027407,0.000000,-0.012693,0.000000,0.001514,0.250000,0.002623,0.000000,-0.001291,0.000000,-0.001593,0.000000,0.000000
22.688000,0.002028,0.000000,-0.009768,0.000000,-0.072752,-0.070531,-0.160495,0.000000,-0.016810,0.000000,0.006859,0.000000,-0.044848,0.027000,-0.011080,0.000000,0.002941,0.000000,-0.005559,0.250000,0.002908,0.000000,-0.001989,0.000000,-0.002432,0.000000,0.000000
22.700000,0.001775,0.000000,-0.009782,0.000000,-0.072844,-0.069941,-0.160515,0.000000,-0.016519,0.000000,0.007109,0.000000,-0.045263,0.032000,0.024235,0.000000,0.020853,0.000000,-0.034578,0.250000,0.001929,0.000000,-0.000772,0.000000,0.000520,0.000000,0.000000
22.712000,0.001649,0.000000,-0.009785,0.000000,-0.072907,-0.069539,-0.160503,0.000000,-0.016583,0.000000,0.007126,0.000000,-0.045435,0.035000,-0.005329,0.000000,0.001429,0.000000,-0.014309,0.250000,0.000970,0.000000,-0.001012,0.000000,-0.000380,0.000000,0.000000
22.728000,0.001393,0.000000,-0.009780,0.000000,-0.073017,-0.069251,-0.160485,0.000000,-0.017163,0.000000,0.007216,0.000000,-0.045747,0.037000,-0.036227,0.000000,0.005616,0.000000,-0.019521,0.250000,0.002532,0.000000,0.000544,0.000000,0.000432,0.000000,0.000000
22.740000,0.001132,0.000000,-0.009769,0.000000,-0.073128,-0.068461,-0.160486,0.000000,-0.017247,0.000000,0.007000,0.000000,-0.046268,0.042000,-0.007026,0.000000,-0.018016,0.000000,-0.043353,0.250000,-0.002012,0.000000,-0.002715,0.000000,0.000089,0.000000,0.000000
22.752000,0.001002,0.000000,-0.009761,0.000000,-0.073199,-0.067939,-0.160476,0.000000,-0.017170,0.000000,0.007203,0.000000,-0.046268,0.045000,0.006405,0.000000,0.016986,0.000000,-0.000029,0.250000,-0.002012,0.000000,-0.002715,0.000000,0.000089,0.000000,0.000000
22.768000,0.000741,0.000000,-0.009731,0.000000,-0.073372,-0.067571,-0.160491,0.000000,-0.017519,0.000000,0.007508,0.000000,-0.046291,0.047000,-0.021799,0.000000,0.019062,0.000000,-0.001415,0.250000,-0.001283,0.000000,0.001112,0.000000,-0.000340,0.000000,0.000000
22.784000,0.000477,0.000000,-0.009692,0.000000,-0.073545,-0.066581,-0.160449,0.000000,-0.017698,0.000000,0.007365,0.000000,-0.046515,0.052000,-0.011211,0.000000,-0.008978,0.000000,-0.014027,0.250000,-0.000206,0.000000,0.002207,0.000000,-0.002139,0.000000,0.000000
22.808000,0.000213,0.000000,-0.009620,0.000000,-0.073673,-0.065491,-0.160484,0.000000,-0.017947,0.000000,0.007543,0.000000,-0.047020,0.057000,-0.010369,0.000000,0.007417,0.000000,-0.021057,0.250000,-0.002156,0.000000,0.002143,0.000000,-0.000686,0.000000,0.000000
22.820000,0.000210,0.000000,-0.009558,0.000000,-0.073611,-0.064301,-0.160510,0.000000,-0.017834,0.000000,0.007940,0.000000,-0.047160,0.062000,0.009407,0.000000,0.033067,0.000000,-0.011633,0.250000,0.002896,0.000000,0.003443,0.000000,-0.003890,0.000000,0.000000
22.832000,0.000205,0.000000,-0.009521,0.000000,-0.073600,-0.063539,-0.160533,0.000000,-0.017825,0.000000,0.008168,0.000000,-0.047465,0.065000,0.000728,0.000000,0.019021,0.000000,-0.025424,0.250000,0.000058,0.172338,0.000185,0.109225,-0.003016,1.186775,0.679316
22.848000,0.000190,0.000000,-0.009441,0.000000,-0.073566,-0.063011,-0.160543,0.000000,-0.017546,0.000000,0.008310,0.000000,-0.047130,0.067000,0.017489,0.000000,0.008884,0.000000,0.020938,0.250000,-0.001598,0.171888,-0.002917,0.110536,0.000704,1.186869,0.680797
22.864000,0.000163,0.000000,-0.009355,0.000000,-0.073533,-0.061621,-0.160503,0.000000,-0.017655,0.000000,0.008084,0.000000,-0.047376,0.072000,-0.006865,0.000000,-0.014136,0.000000,-0.015365,0.250000,-0.000308,0.171472,-0.000750,0.109499,-0.000203,1.186532,0.684491
22.872000,0.000146,0.000000,-0.009312,0.000000,-0.073535,-0.060739,-0.160508,0.000000,-0.017447,0.000000,0.007900,0.000000,-0.047451,0.075000,0.026012,0.000000,-0.023033,0.000000,-0.009414,0.250000,-0.003159,0.171701,-0.001345,0.109252,-0.000501,1.186569,0.687109
22.888000,0.000106,0.000000,-0.009222,0.000000,-0.073573,-0.060131,-0.160526,0.000000,-0.017519,0.000000,0.008010,0.000000,-0.047413,0.077000,-0.004492,0.000000,0.006889,0.000000,0.002366,0.250000,0.000110,0.170377,-0.001614,0.110635,0.002176,1.186707,0.689156
22.904000,0.000074,0.000000,-0.009161,0.000000,-0.073548,-0.058541,-0.160282,0.000000,-0.014931,0.000000,0.004215,0.000000,-0.037607,0.082000,0.161759,0.000000,-0.237143,0.000000,0.612877,0.250000,-0.005822,0.179522,0.037889,0.102942,0.067415,1.184957,0.687323
22.916000,0.000047,0.000000,-0.009137,0.000000,-0.073164,-0.057539,-0.158526,0.000000,-0.015352,0.000000,0.002418,0.000000,-0.006194,0.085000,-0.035039,0.000000,-0.149802,0.000000,2.617819,0.250000,-0.024182,0.184079,0.106738,0.100765,0.166121,1.180489,0.681588
22.924000,0.000030,0.000000,-0.009129,0.000000,-0.072776,-0.056851,-0.155845,0.000000,-0.015561,0.000000,0.001760,0.000000,0.013265,0.087000,-0.026133,0.000000,-0.082261,0.000000,2.432301,0.250000,-0.034028,0.214052,0.159178,0.096923,0.232814,1.153342,0.660129
22.940000,-0.000005,0.000000,-0.009123,0.000000,-0.071550,-0.055061,-0.151965,0.000000,-0.015803,0.000000,0.000034,0.000000,0.053897,0.092000,-0.015132,0.000000,-0.107872,0.000000,2.539514,0.250000,-0.049485,0.245158,0.257209,0.090585,0.400204,1.125882,0.637448
22.952000,-0.000022,0.000000,-0.009125,0.000000,-0.070708,-0.053939,-0.148722,0.000000,-0.015821,0.000000,-0.000549,0.000000,0.074035,0.095000,-0.001492,0.000000,-0.048533,0.000000,1.678161,0.250000,-0.048597,0.267265,0.283850,0.083706,0.463429,1.102859,0.626535
22.964000,-0.000039,0.000000,-0.009132,0.000000,-0.068567,-0.053171,-0.140796,0.000000,-0.014416,0.000000,-0.001496,0.000000,0.109220,0.097000,0.117016,0.000000,-0.078941,0.000000,2.932101,0.250000,-0.041191,0.316195,0.313710,0.060113,0.548760,1.046515,0.602683
22.976000,-0.000031,0.000000,-0.009140,0.000000,-0.067299,-0.051989,-0.136188,0.000000,-0.013259,0.000000,-0.001817,0.000000,0.123836,0.100000,0.096456,0.000000,-0.026752,0.000000,1.217956,0.250000,-0.018059,0.339869,0.334532,0.040967,0.627204,1.013563,0.594100
22.980000,-0.000010,0.000000,-0.009149,0.000000,-0.065932,-0.051181,-0.131161,0.000000,-0.012265,0.000000,-0.002061,0.000000,0.136227,0.102000,0.248424,0.000000,-0.061082,0.000000,3.097788,0.250000,0.002623,0.360568,0.342860,0.016516,0.674481,0.977379,0.585791
22.992000,0.000023,0.000000,-0.009159,0.000000,-0.064487,-0.049939,-0.125776,0.000000,-0.011052,0.000000,-0.002088,0.000000,0.146251,0.105000,0.101124,0.000000,-0.002216,0.000000,0.835324,0.250000,0.020092,0.378484,0.350740,-0.013871,0.713247,0.938400,0.579605
23.008000,0.000249,0.000000,-0.009200,0.000000,-0.061289,-0.049091,-0.114075,0.000000,-0.007719,0.000000,-0.001880,0.000000,0.157229,0.107000,0.208315,0.000000,0.012968,0.000000,0.686120,0.250000,0.064217,0.354054,0.349218,0.157962,0.768383,0.903469,0.574622
23.024000,0.000654,0.000000,-0.009265,0.000000,-0.057793,-0.046901,-0.101320,0.000000,-0.003317,0.000000,-0.002193,0.000000,0.157533,0.112000,0.275133,0.000000,-0.019540,0.000000,0.019027,0.250000,0.141412,0.382717,0.333201,0.037062,0.847151,0.766413,0.564983
23.032000,0.000881,0.000000,-0.009303,0.000000,-0.056031,-0.045539,-0.094647,0.000000,-0.000772,0.000000,-0.002196,0.000000,0.154580,0.115000,0.318053,0.000000,-0.000317,0.000000,-0.369095,0.250000,0.156152,0.382543,0.330077,-0.033372,0.857719,0.716349,0.565989
23.048000,0.001390,0.000000,-0.009386,0.000000,-0.052661,-0.044611,-0.080806,0.000000,0.004649,0.000000,-0.002216,0.000000,0.143395,0.117000,0.338832,0.000000,-0.001291,0.000000,-0.699065,0.250000,0.220403,0.359148,0.322553,-0.184624,0.885472,0.611973,0.566844
23.056000,0.001672,0.000000,-0.009434,0.000000,-0.051077,-0.043189,-0.073730,0.000000,0.007755,0.000000,-0.002745,0.000000,0.136178,0.120000,0.388247,0.000000,-0.066084,0.000000,-0.902104,0.250000,0.243912,0.335355,0.323278,-0.264979,0.892695,0.558497,0.570851
23.060000,0.001976,0.000000,-0.009490,0.000000,-0.049570,-0.042221,-0.066584,0.000000,0.010977,0.000000,-0.003397,0.000000,0.128097,0.122000,0.805435,0.000000,-0.162917,0.000000,-2.020349,0.250000,0.265568,0.303242,0.319804,-0.344601,0.898939,0.504521,0.574555
23.072000,0.002298,0.000000,-0.009554,0.000000,-0.048087,-0.040739,-0.059396,0.000000,0.014144,0.000000,-0.004195,0.000000,0.119038,0.125000,0.263925,0.000000,-0.066558,0.000000,-0.754904,0.250000,0.283888,0.262784,0.315141,-0.422579,0.897567,0.450282,0.579970
23.088000,0.003010,0.000000,-0.009709,0.000000,-0.045395,-0.039731,-0.045030,0.000000,0.022061,0.000000,-0.006374,0.000000,0.100532,0.127000,0.494833,0.000000,-0.136154,0.000000,-1.156622,0.250000,0.308900,0.160566,0.287771,-0.566367,0.890611,0.342221,0.586659
23.100000,0.003829,0.000000,-0.009916,0.000000,-0.043061,-0.037141,-0.027347,0.000000,0.030860,0.000000,-0.010136,0.000000,0.083051,0.132000,0.733208,0.000000,-0.313492,0.000000,-1.456746,0.250000,0.310372,-0.003252,0.230962,-0.703610,0.866495,0.209523,0.596773
23.128000,0.005295,0.000000,-0.010348,0.000000,-0.040157,-0.034451,-0.010420,0.000000,0.046290,0.000000,-0.017354,0.000000,0.062058,0.137000,0.551089,0.000000,-0.257782,0.000000,-0.749757,0.250000,0.289074,-0.190378,0.130889,-0.794219,0.818241,0.082541,0.607450
23.140000,0.006452,0.000000,-0.010735,0.000000,-0.038493,-0.031661,0.002262,0.000000,0.057118,0.000000,-0.023965,0.000000,0.052051,0.142000,0.902314,0.000000,-0.550995,0.000000,-0.833900,0.250000,0.231129,-0.340203,0.000725,-0.811326,0.752734,-0.013196,0.615205
23.152000,0.007089,0.000000,-0.010964,0.000000,-0.037736,-0.029939,0.008262,0.000000,0.062696,0.000000,-0.027451,0.000000,0.048643,0.145000,0.464861,0.000000,-0.290459,0.000000,-0.284048,0.250000,0.201616,-0.410824,-0.057366,-0.803731,0.724024,-0.058805,0.619523
23.164000,0.008487,0.000000,-0.011499,0.000000,-0.036337,-0.028771,0.019538,0.000000,0.073687,0.000000,-0.035092,0.000000,0.044327,0.147000,0.915849,0.000000,-0.636725,0.000000,-0.359645,0.250000,0.130230,-0.536010,-0.173820,-0.755084,0.660652,-0.145273,0.621183
23.176000,0.009246,0.000000,-0.011805,0.000000,-0.035680,-0.026989,0.024749,0.000000,0.078935,0.000000,-0.039078,0.000000,0.043213,0.150000,0.437327,0.000000,-0.332176,0.000000,-0.092796,0.250000,0.088645,-0.589432,-0.229684,-0.719190,0.625409,-0.185656,0.624568
23.184000,0.010045,0.000000,-0.012140,0.000000,-0.035042,-0.025781,0.032010,0.000000,0.083934,0.000000,-0.043465,0.000000,0.043246,0.152000,0.624998,0.000000,-0.548391,0.000000,0.004123,0.250000,0.048127,-0.647776,-0.282020,-0.645818,0.589223,-0.242121,0.626193
23.192000,0.010883,0.000000,-0.012504,0.000000,-0.034355,-0.023939,0.034272,0.000000,0.088728,0.000000,-0.047777,0.000000,0.044215,0.155000,0.599241,0.000000,-0.538957,0.000000,0.121024,0.250000,-0.001704,-0.673666,-0.325984,-0.627572,0.552309,-0.260125,0.628399
23.208000,0.012666,0.000000,-0.013325,0.000000,-0.032989,-0.022691,0.042537,0.000000,0.097306,0.000000,-0.056714,0.000000,0.048066,0.157000,0.536106,0.000000,-0.558615,0.000000,0.240686,0.250000,-0.077325,-0.673455,-0.392639,-0.544093,0.493224,-0.317028,0.626333
23.220000,0.014577,0.000000,-0.014268,0.000000,-0.031591,-0.019501,0.049476,0.000000,0.104365,0.000000,-0.065156,0.000000,0.053765,0.162000,0.588204,0.000000,-0.703476,0.000000,0.474968,0.250000,-0.200903,-0.665498,-0.458945,-0.456518,0.387688,-0.367930,0.627377
23.236000,0.016590,0.000000,-0.015327,0.000000,-0.030130,-0.017539,0.055000,0.000000,0.110053,0.000000,-0.073535,0.000000,0.060508,0.165000,0.355534,0.000000,-0.523691,0.000000,0.421419,0.250000,-0.251891,-0.652725,-0.478218,-0.417626,0.342677,-0.389341,0.628943
23.248000,0.017629,0.000000,-0.015897,0.000000,-0.029371,-0.016211,0.057255,0.000000,0.112274,0.000000,-0.077006,0.000000,0.063529,0.167000,0.185075,0.000000,-0.289270,0.000000,0.251739,0.250000,-0.316410,-0.609114,-0.489154,-0.350562,0.279367,-0.424133,0.625828
23.256000,0.018683,0.000000,-0.016489,0.000000,-0.028556,-0.014189,0.059186,0.000000,0.114121,0.000000,-0.080170,0.000000,0.066843,0.170000,0.230879,0.000000,-0.395400,0.000000,0.414260,0.250000,-0.369024,-0.585395,-0.489565,-0.324649,0.220002,-0.437926,0.627479
23.260000,0.019749,0.000000,-0.017101,0.000000,-0.027723,-0.012821,0.061500,0.000000,0.115486,0.000000,-0.083265,0.000000,0.069430,0.172000,0.341153,0.000000,-0.773738,0.000000,0.646738,0.250000,-0.404545,-0.541401,-0.487359,-0.290611,0.178048,-0.454336,0.628479
23.272000,0.020824,0.000000,-0.017732,0.000000,-0.026872,-0.010739,0.062109,0.000000,0.116395,0.000000,-0.085958,0.000000,0.072549,0.175000,0.075796,0.000000,-0.224447,0.000000,0.259916,0.250000,-0.433341,-0.534388,-0.476500,-0.283521,0.138657,-0.458618,0.630026
23.284000,0.022985,0.000000,-0.019048,0.000000,-0.025116,-0.009331,0.063822,0.000000,0.117344,0.000000,-0.090734,0.000000,0.078311,0.177000,0.079044,0.000000,-0.398025,0.000000,0.480153,0.250000,-0.460531,-0.480544,-0.457603,-0.254979,0.082365,-0.470487,0.627183
23.296000,0.024064,0.000000,-0.019725,0.000000,-0.024209,-0.007189,0.064261,0.000000,0.117281,0.000000,-0.092504,0.000000,0.080991,0.180000,-0.005263,0.000000,-0.147456,0.000000,0.223377,0.250000,-0.475698,-0.457391,-0.423342,-0.246346,0.028538,-0.473437,0.629333
23.304000,0.025141,0.000000,-0.020413,0.000000,-0.023286,-0.005741,0.064420,0.000000,0.117125,0.000000,-0.093974,0.000000,0.083463,0.182000,-0.019485,0.000000,-0.183794,0.000000,0.308973,0.250000,-0.480217,-0.435297,-0.395232,-0.239838,-0.025090,-0.474435,0.630071
23.312000,0.026212,0.000000,-0.021108,0.000000,-0.022283,-0.003539,0.064300,0.000000,0.116624,0.000000,-0.095086,0.000000,0.085849,0.185000,-0.062536,0.000000,-0.139050,0.000000,0.298252,0.250000,-0.478638,-0.527957,-0.384649,-0.153112,-0.039792,-0.485624,0.631086
23.328000,0.028323,0.000000,-0.022511,0.000000,-0.020229,-0.002051,0.063328,0.000000,0.114534,0.000000,-0.096311,0.000000,0.090982,0.187000,-0.130631,0.000000,-0.076560,0.000000,0.320816,0.250000,-0.466293,-0.471782,-0.331698,-0.163800,-0.103632,-0.476026,0.628115
23.344000,0.030379,0.000000,-0.023913,0.000000,-0.018117,0.001739,0.061428,0.000000,0.111839,0.000000,-0.096024,0.000000,0.095724,0.192000,-0.168452,0.000000,0.017975,0.000000,0.296381,0.250000,-0.457594,-0.417091,-0.297987,-0.184159,-0.145090,-0.460015,0.630148
23.368000,0.033343,0.000000,-0.025974,0.000000,-0.014846,0.005629,0.057019,0.000000,0.107084,0.000000,-0.093472,0.000000,0.102189,0.197000,-0.198127,0.000000,0.106345,0.000000,0.269357,0.250000,-0.435354,-0.332776,-0.218413,-0.224635,-0.233532,-0.425639,0.629053
23.384000,0.035222,0.000000,-0.027297,0.000000,-0.012480,0.009619,0.053205,0.000000,0.103112,0.000000,-0.090927,0.000000,0.105967,0.202000,-0.248234,0.000000,0.159044,0.000000,0.236173,0.250000,-0.428639,-0.275147,-0.176985,-0.255248,-0.273277,-0.397053,0.631565
23.408000,0.037908,0.000000,-0.028946,0.000000,-0.008694,0.013709,0.046525,0.000000,0.096669,0.000000,-0.084591,0.000000,0.111747,0.207000,-0.268492,0.000000,0.264012,0.000000,0.240815,0.250000,-0.409985,-0.177586,-0.146642,-0.299773,-0.315978,-0.348173,0.630068
23.420000,0.039626,0.000000,-0.029654,0.000000,-0.005896,0.017899,0.041466,0.000000,0.092387,0.000000,-0.078748,0.000000,0.115056,0.212000,-0.356826,0.000000,0.486905,0.000000,0.275758,0.250000,-0.386873,-0.106549,-0.140433,-0.327159,-0.333792,-0.311595,0.632268
23.432000,0.040451,0.000000,-0.029978,0.000000,-0.004488,0.020461,0.038843,0.000000,0.090194,0.000000,-0.075393,0.000000,0.116939,0.215000,-0.182748,0.000000,0.279546,0.000000,0.156874,0.250000,-0.372932,-0.070366,-0.139854,-0.339021,-0.344659,-0.292763,0.634902
23.448000,0.042025,0.000000,-0.030551,0.000000,-0.001663,0.022189,0.033382,0.000000,0.085176,0.000000,-0.068030,0.000000,0.120685,0.217000,-0.313589,0.000000,0.460165,0.000000,0.234138,0.250000,-0.333519,0.007630,-0.138075,-0.350879,-0.352675,-0.253340,0.631473
23.452000,0.042774,0.000000,-0.030798,0.000000,-0.000247,0.024811,0.030619,0.000000,0.082743,0.000000,-0.064155,0.000000,0.122534,0.220000,-0.608263,0.000000,0.968821,0.000000,0.462426,0.250000,-0.314539,0.044853,-0.141257,-0.354937,-0.358456,-0.233355,0.634114
23.464000,0.043498,0.000000,-0.031018,0.000000,0.001173,0.026579,0.027815,0.000000,0.080260,0.000000,-0.060452,0.000000,0.124649,0.222000,-0.206963,0.000000,0.308594,0.000000,0.176238,0.250000,-0.283456,0.082219,-0.160049,-0.355072,-0.356890,-0.212988,0.634739
23.472000,0.044197,0.000000,-0.031210,0.000000,0.002598,0.029261,0.025039,0.000000,0.077764,0.000000,-0.056072,0.000000,0.127144,0.225000,-0.311937,0.000000,0.547529,0.000000,0.311818,0.250000,-0.256350,0.119631,-0.168432,-0.352545,-0.356146,-0.192690,0.637016
23.488000,0.045515,0.000000,-0.031496,0.000000,0.005586,0.031069,0.019533,0.000000,0.072091,0.000000,-0.047387,0.000000,0.132276,0.227000,-0.354591,0.000000,0.542782,0.000000,0.320747,0.250000,-0.225390,0.192618,-0.174755,-0.332446,-0.353832,-0.151895,0.632294
23.496000,0.046131,0.000000,-0.031591,0.000000,0.007089,0.033811,0.016810,0.000000,0.069289,0.000000,-0.042526,0.000000,0.134697,0.230000,-0.350200,0.000000,0.607620,0.000000,0.302622,0.250000,-0.183177,0.225749,-0.188383,-0.320433,-0.351326,-0.131599,0.634453
23.500000,0.046721,0.000000,-0.031648,0.000000,0.008597,0.035659,0.014118,0.000000,0.066454,0.000000,-0.037542,0.000000,0.137322,0.232000,-0.708852,0.000000,1.246146,0.000000,0.656338,0.250000,-0.157960,0.257508,-0.199143,-0.304540,-0.343161,-0.111398,0.634540
23.512000,0.047281,0.000000,-0.031669,0.000000,0.010114,0.038461,0.011506,0.000000,0.063315,0.000000,-0.032812,0.000000,0.140285,0.235000,-0.261515,0.000000,0.394132,0.000000,0.246916,0.250000,-0.128507,0.286244,-0.208314,-0.286247,-0.337631,-0.091632,0.636406
23.528000,0.048310,0.000000,-0.031602,0.000000,0.013177,0.040349,0.006444,0.000000,0.056598,0.000000,-0.022720,0.000000,0.145952,0.237000,-0.419843,0.000000,0.630776,0.000000,0.354186,0.250000,-0.060003,0.337325,-0.220792,-0.237989,-0.319730,-0.052826,0.631097
23.536000,0.048776,0.000000,-0.031512,0.000000,0.014720,0.043211,0.004041,0.000000,0.053091,0.000000,-0.017700,0.000000,0.148783,0.240000,-0.438323,0.000000,0.627477,0.000000,0.353833,0.250000,-0.029573,0.357413,-0.224080,-0.213197,-0.307310,-0.034288,0.633006
23.540000,0.049207,0.000000,-0.031384,0.000000,0.016273,0.045139,0.001732,0.000000,0.049121,0.000000,-0.012478,0.000000,0.151638,0.242000,-0.992675,0.000000,1.305513,0.000000,0.713710,0.250000,0.002546,0.374886,-0.223796,-0.185554,-0.295292,-0.016331,0.632851
23.568000,0.050285,0.000000,-0.030769,0.000000,0.020985,0.050029,-0.004618,0.000000,0.036881,0.000000,0.002758,0.000000,0.159806,0.247000,-0.437115,0.000000,0.544133,0.000000,0.291725,0.250000,0.094372,0.407433,-0.217881,-0.096932,-0.260298,0.033544,0.628298
23.576000,0.050567,0.000000,-0.030490,0.000000,0.022569,0.053011,-0.006545,0.000000,0.032330,0.000000,0.007735,0.000000,0.162134,0.250000,-0.568885,0.000000,0.622193,0.000000,0.291015,0.250000,0.120431,0.411867,-0.212076,-0.068399,-0.246695,0.048730,0.630632
23.584000,0.050810,0.000000,-0.030175,0.000000,0.024160,0.055019,-0.008378,0.000000,0.027740,0.000000,0.012623,0.000000,0.164911,0.252000,-0.573817,0.000000,0.610902,0.000000,0.347157,0.250000,0.151316,0.413615,-0.203101,-0.039212,-0.235230,0.063236,0.630570
23.608000,0.051291,0.000000,-0.029020,0.000000,0.029013,0.060109,-0.013234,0.000000,0.013221,0.000000,0.026703,0.000000,0.171637,0.257000,-0.604945,0.000000,0.586676,0.000000,0.280222,0.250000,0.226234,0.402686,-0.171604,0.045354,-0.190028,0.101692,0.626660
23.616000,0.051366,0.000000,-0.028570,0.000000,0.030647,0.063211,-0.014638,0.000000,0.008061,0.000000,0.031078,0.000000,0.173750,0.260000,-0.644963,0.000000,0.546924,0.000000,0.264125,0.250000,0.250378,0.394537,-0.156912,0.069969,-0.175266,0.112742,0.629221
23.624000,0.051395,0.000000,-0.028089,0.000000,0.032285,0.065299,-0.015929,0.000000,0.002499,0.000000,0.035171,0.000000,0.175781,0.262000,-0.695295,0.000000,0.511554,0.000000,0.253969,0.250000,0.269347,0.383880,-0.139580,0.094438,-0.157663,0.122926,0.629625
23.632000,0.051378,0.000000,-0.027581,0.000000,0.033927,0.068461,-0.017098,0.000000,-0.003026,0.000000,0.039197,0.000000,0.177784,0.265000,-0.690593,0.000000,0.503262,0.000000,0.250348,0.250000,0.293293,0.372244,-0.108705,0.116275,-0.136583,0.132036,0.632273
23.648000,0.051196,0.000000,-0.026484,0.000000,0.037317,0.070589,-0.019126,0.000000,-0.014862,0.000000,0.046594,0.000000,0.181355,0.267000,-0.739793,0.000000,0.462347,0.000000,0.223192,0.250000,0.311460,0.343978,-0.075035,0.159146,-0.113443,0.147851,0.627318
23.652000,0.051033,0.000000,-0.025899,0.000000,0.039061,0.073811,-0.019981,0.000000,-0.020675,0.000000,0.049959,0.000000,0.182921,0.270000,-1.453260,0.000000,0.841120,0.000000,0.391553,0.250000,0.326138,0.329098,-0.053060,0.175753,-0.100130,0.154331,0.630021
23.660000,0.050820,0.000000,-0.025293,0.000000,0.040804,0.075979,-0.020743,0.000000,-0.026815,0.000000,0.053115,0.000000,0.184418,0.272000,-0.767460,0.000000,0.394502,0.000000,0.187056,0.250000,0.334227,0.312928,-0.026101,0.191683,-0.086281,0.160075,0.630502
23.688000,0.049887,0.000000,-0.023357,0.000000,0.046038,0.081469,-0.022417,0.000000,-0.044688,0.000000,0.061678,0.000000,0.189354,0.277000,-0.638333,0.000000,0.305822,0.000000,0.176294,0.250000,0.346495,0.263790,0.033885,0.229271,-0.052154,0.172165,0.627030
23.692000,0.049480,0.000000,-0.022679,0.000000,0.047785,0.084811,-0.022909,0.000000,-0.050760,0.000000,0.064378,0.000000,0.190546,0.280000,-1.518015,0.000000,0.675140,0.000000,0.297960,0.250000,0.345374,0.237819,0.064230,0.232703,-0.036802,0.175232,0.630224
23.704000,0.049024,0.000000,-0.021987,0.000000,0.049530,0.087059,-0.023023,0.000000,-0.056673,0.000000,0.066238,0.000000,0.191697,0.282000,-0.492720,0.000000,0.154962,0.000000,0.095933,0.250000,0.344873,0.232467,0.097141,0.243537,-0.017978,0.176010,0.631192
23.728000,0.047378,0.000000,-0.019853,0.000000,0.054915,0.092749,-0.023242,0.000000,-0.074248,0.000000,0.071283,0.000000,0.195445,0.287000,-0.732288,0.000000,0.210211,0.000000,0.156159,0.250000,0.330204,0.186754,0.163707,0.256273,0.018136,0.176381,0.628540
